CustomerID,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Churn Label,Churn Value,Churn Score,Churn Reason
6646-QVXLR,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,91,Competitor offered higher download speeds
8603-IJWDN,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,93,Competitor offered higher download speeds
9369-XFEHK,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,72,Competitor offered more data
3842-IYKUE,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes,1,88,Competitor offered more data
6641-XRPSU,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,93,Competitor offered more data
1374-DMZUI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,99,Competitor made better offer
8357-EQXFO,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,92,Competitor made better offer
1989-PRJHP,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,65,Competitor had better devices
9524-EGPJC,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,1,80,Competitor offered higher download speeds
6993-OHLXR,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,84,Competitor offered more data
8818-XYFCQ,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1,71,Competitor made better offer
4695-VADHF,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,1,84,Competitor had better devices
3863-IUBJR,Yes,No,DSL,No,No,No,No,No,Yes,Yes,1,78,Competitor had better devices
4822-RVYBB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,90,Competitor offered higher download speeds
8436-BJUMM,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,84,Competitor offered higher download speeds
4184-TJFAN,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,1,68,Competitor offered higher download speeds
4145-UQXUQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,81,Competitor offered more data
9948-YPTDG,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,1,85,Competitor offered more data
1236-WFCDV,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,96,Competitor offered more data
4883-QICIH,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,96,Don't know
8329-IBCTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,99,Competitor made better offer
1271-SJBGZ,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Yes,1,74,Competitor had better devices
5669-SRAIP,No,No phone service,DSL,No,No,Yes,No,No,Yes,Yes,1,93,Competitor offered higher download speeds
5981-ITEMU,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,67,Competitor offered more data
6941-PMGEP,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,97,Competitor made better offer
1624-WOIWJ,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,1,69,Competitor had better devices
2074-GKOWZ,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,73,Competitor had better devices
0376-YMCJC,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,1,82,Competitor offered higher download speeds
0634-SZPQA,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,1,67,Competitor offered higher download speeds
5536-RTPWK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,100,Competitor offered higher download speeds
6166-ILMNY,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,68,Competitor offered more data
3097-NNSPB,Yes,No,DSL,No,Yes,No,No,No,No,Yes,1,98,Competitor offered more data
0655-RBDUG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,86,Competitor offered more data
4361-BKAXE,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,80,Competitor made better offer
9878-TNQGW,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,65,Competitor made better offer
4441-NIHPT,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,97,Competitor had better devices
8999-BOHSE,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,89,Competitor offered higher download speeds
7029-RPUAV,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,87,Competitor offered more data
4607-CHPCA,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,100,Competitor made better offer
8824-RWFXJ,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,1,83,Competitor had better devices
9763-PDTKK,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,1,74,Competitor had better devices
7627-JKIAZ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,1,97,Competitor offered higher download speeds
4081-DYXAV,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,1,72,Competitor offered higher download speeds
8111-SLLHI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,96,Competitor offered higher download speeds
0927-LCSMG,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,75,Competitor offered more data
8257-RZAHR,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,1,86,Competitor offered more data
5293-WXJAK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,82,Competitor offered more data
0841-NULXI,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,1,71,Don't know
7851-WZEKY,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,82,Competitor made better offer
8844-TONUD,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,75,Attitude of service provider
4086-YQSNZ,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,89,Attitude of service provider
5868-CZJDR,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,1,85,Attitude of service provider
0135-NMXAP,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,97,Attitude of support person
6270-OMFIW,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,99,Attitude of support person
0107-WESLM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,66,Attitude of support person
3992-YWPKO,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,69,Attitude of service provider
0125-LZQXK,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,99,Attitude of service provider
8399-YNDCH,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,1,70,Attitude of service provider
5673-FSSMF,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,1,91,Attitude of support person
1579-KLYDT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,1,98,Competitor made better offer
3927-NLNRY,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,96,Moved
6358-LYNGM,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,84,Moved
5494-HECPR,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,69,Moved
9824-BEMCV,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,77,Competitor offered higher download speeds
1373-ORVIZ,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,1,91,Competitor offered higher download speeds
9866-QEVEE,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,98,Competitor offered higher download speeds
9897-KXHCM,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,72,Competitor offered higher download speeds
7979-CORPM,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,67,Don't know
1618-CFHME,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,86,Don't know
3165-HDOEW,Yes,No,DSL,No,No,No,No,No,No,Yes,1,73,Don't know
6581-NQCBA,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Yes,1,78,Don't know
1689-MRZQR,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,77,Don't know
5835-BEQEU,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,92,Don't know
5565-FILXA,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,96,Don't know
5552-ZNFSJ,Yes,No,DSL,No,No,No,No,No,No,Yes,1,66,Don't know
2223-KAGMX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,87,Don't know
7321-PKUYW,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,1,66,Competitor offered higher download speeds
2833-SLKDQ,Yes,No,DSL,No,No,No,No,No,No,Yes,1,98,Network reliability
7595-EUIVN,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,70,Network reliability
2026-TGDHM,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,69,Network reliability
4030-VPZBD,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,1,98,Network reliability
4187-CINZD,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,90,Network reliability
6818-WOBHJ,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,1,69,Network reliability
2408-TZMJL,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1,97,Network reliability
9134-CEQMF,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,89,Network reliability
7993-PYKOF,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,1,80,Network reliability
5027-XWQHA,Yes,No,DSL,No,No,No,No,No,No,Yes,1,78,Network reliability
4566-QVRRW,Yes,No,DSL,No,No,No,No,No,No,Yes,1,84,Network reliability
8519-IMDHU,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,83,Network reliability
0201-OAMXR,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,87,Network reliability
3372-KWFBM,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,81,Network reliability
7831-QGOXH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,77,Don't know
6393-WRYZE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,87,Don't know
6599-RCLCJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,90,Don't know
9831-BPFRI,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,1,65,Poor expertise of online support
1725-MIMXW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,78,Poor expertise of phone support
0031-PVLZI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,81,Competitor had better devices
7206-GZCDC,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,75,Competitor offered higher download speeds
4791-QRGMF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,76,Competitor offered more data
1768-ZAIFU,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,67,Competitor made better offer
4671-LXRDQ,Yes,No,DSL,No,No,No,No,No,No,Yes,1,93,Competitor had better devices
1934-SJVJK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,70,Competitor had better devices
3838-OZURD,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,96,Competitor offered higher download speeds
9269-CQOOL,Yes,No,DSL,No,No,No,No,Yes,No,Yes,1,66,Competitor offered higher download speeds
2845-HSJCY,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,78,Competitor offered higher download speeds
1184-PJVDB,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,68,Competitor offered more data
9415-DPEWS,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,1,96,Competitor offered more data
7943-RQCHR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,83,Competitor offered more data
3793-MMFUH,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,97,Competitor made better offer
3249-ZPQRG,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,67,Competitor made better offer
2568-BRGYX,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,92,Competitor had better devices
7721-JXEAW,No,No phone service,DSL,No,Yes,No,No,No,Yes,Yes,1,70,Competitor offered higher download speeds
7249-WBIYX,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,70,Competitor offered more data
6567-HOOPW,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,76,Competitor made better offer
3164-AALRN,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Yes,1,77,Competitor had better devices
3334-CTHOL,Yes,Yes,DSL,No,No,No,No,No,No,Yes,1,71,Competitor had better devices
4704-ERYFC,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,85,Competitor offered higher download speeds
8621-MNIHH,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,1,88,Competitor offered higher download speeds
0471-LVHGK,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,1,86,Competitor offered higher download speeds
9518-RWHZL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,69,Competitor offered more data
5419-CONWX,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,89,Competitor offered more data
6240-EURKS,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,1,76,Competitor offered more data
6960-HVYXR,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,72,Competitor made better offer
7024-OHCCK,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,72,Don't know
7861-UVUFT,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,1,86,Competitor had better devices
5357-TZHPP,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,83,Competitor offered higher download speeds
0680-DFNNY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,97,Competitor offered more data
7767-UXAGJ,Yes,Yes,DSL,No,No,No,No,No,No,Yes,1,68,Competitor made better offer
1571-SAVHK,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,80,Competitor had better devices
9546-CQJSU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,1,80,Competitor had better devices
0506-LVNGN,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,97,Competitor offered higher download speeds
2951-QOQTK,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,1,72,Competitor offered higher download speeds
3473-XIIIT,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,68,Competitor offered higher download speeds
7893-IXHRQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,87,Competitor offered more data
2952-QAYZF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,1,81,Competitor offered more data
4763-PGDPO,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,88,Competitor offered more data
5394-SVGJV,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,82,Competitor made better offer
9283-LZQOH,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,89,Competitor made better offer
7079-QRCBC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,85,Competitor had better devices
5469-CTCWN,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,1,92,Competitor offered higher download speeds
9851-QXEEQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,84,Competitor offered more data
9809-IMGCQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,93,Competitor made better offer
5208-HFSBT,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,1,81,Competitor had better devices
3254-YRILK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,69,Competitor had better devices
2667-WYLWJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,89,Competitor offered higher download speeds
0529-ONKER,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,96,Competitor offered higher download speeds
5240-IJOQT,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,88,Competitor offered higher download speeds
1092-GANHU,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,87,Competitor offered more data
0661-XEYAN,No,No phone service,DSL,No,No,No,No,No,No,Yes,1,97,Competitor offered more data
7881-EVUAD,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Yes,1,79,Competitor offered more data
5766-XQXMQ,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,1,79,Competitor made better offer
3703-VAVCL,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,1,99,Competitor made better offer
8519-QJGJD,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,71,Attitude of service provider
6326-MTTXK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,97,Attitude of service provider
0330-IVZHA,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,81,Attitude of service provider
2886-KEFUM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,96,Attitude of support person
4237-RLAQD,Yes,No,DSL,No,No,No,No,No,No,Yes,1,94,Attitude of support person
9651-GTSAQ,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1,94,Attitude of support person
3186-BAXNB,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,1,71,Attitude of service provider
0637-YLETY,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,1,96,Attitude of service provider
1157-BQCUW,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,82,Attitude of service provider
2660-EMUBI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,75,Attitude of support person
7675-OZCZG,Yes,No,DSL,No,No,No,No,No,No,Yes,1,77,Competitor made better offer
2003-CKLOR,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,73,Moved
9254-RBFON,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1,91,Moved
1205-WNWPJ,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,1,91,Moved
9391-EOYLI,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,69,Competitor made better offer
8387-MOJJT,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,82,Competitor made better offer
2761-OCIAX,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,81,Competitor made better offer
3068-OMWZA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,1,91,Competitor made better offer
6032-KRXXO,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,84,Competitor made better offer
7459-RRWQZ,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,1,89,Competitor made better offer
4154-AQUGT,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,1,82,Competitor made better offer
3092-IGHWF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,1,65,Competitor made better offer
8017-LXHFA,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,95,Competitor made better offer
6352-TWCAU,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,68,Competitor made better offer
2929-QNSRW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,97,Competitor made better offer
1262-OPMFY,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,96,Competitor made better offer
4248-QPAVC,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,1,70,Competitor made better offer
1899-VXWXM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,69,Competitor made better offer
4690-LLKUA,Yes,No,DSL,No,No,No,No,No,No,Yes,1,65,Extra data charges
3331-HQDTW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1,78,Extra data charges
9490-DFPMD,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,76,Extra data charges
5442-XSDCW,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,68,Extra data charges
3049-NDXFL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,99,Extra data charges
8580-AECUZ,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,84,Extra data charges
7963-GQRMY,Yes,No,DSL,No,No,No,No,No,No,Yes,1,88,Extra data charges
1228-FZFRV,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,1,79,Extra data charges
2058-DCJBE,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,99,Extra data charges
5364-XYIRR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,100,Extra data charges
4829-AUOAX,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,77,Extra data charges
5047-LHVLY,Yes,No,DSL,No,No,Yes,No,No,No,Yes,1,98,Extra data charges
9158-VCTQB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,96,Extra data charges
6311-UEUME,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,90,Extra data charges
6839-ITVZJ,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Yes,1,71,Don't know
0375-HVGXO,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,1,81,Don't know
8593-WHYHV,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,67,Don't know
6097-EQISJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,82,Attitude of support person
4423-YLHDV,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,1,67,Attitude of support person
0107-YHINA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,93,Attitude of support person
8640-SDGKB,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,1,69,Attitude of support person
4116-TZAQJ,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,1,76,Attitude of support person
3877-JRJIP,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,1,71,Attitude of support person
8375-DKEBR,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,96,Attitude of support person
7511-YMXVQ,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,1,81,Attitude of support person
7551-JOHTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,77,Attitude of support person
9804-ICWBG,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,88,Attitude of support person
5318-IXUZF,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,72,Don't know
3198-VELRD,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,100,Attitude of support person
9436-ZBZCT,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,1,97,Attitude of support person
7279-BUYWN,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1,89,Attitude of support person
7156-MHUGY,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,76,Attitude of support person
7198-GLXTC,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,1,92,Attitude of support person
0516-VRYBW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,85,Attitude of support person
8380-PEFPE,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,93,Attitude of support person
5687-DKDTV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,76,Attitude of support person
7530-HDYDS,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,1,70,Attitude of support person
3096-IZETN,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,1,89,Attitude of support person
5922-ABDVO,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,74,Attitude of support person
9172-ANCRX,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1,68,Attitude of support person
6910-HADCM,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,1,67,Attitude of support person
4816-LXZYW,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,1,68,Attitude of support person
9606-PBKBQ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,94,Attitude of support person
3536-IQCTX,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,75,Attitude of support person
4911-BANWH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,1,74,Attitude of support person
8496-EJAUI,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,1,89,Attitude of support person
3132-TVFDZ,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,1,82,Attitude of support person
8080-DDEMJ,Yes,No,DSL,No,No,No,No,No,No,Yes,1,79,Attitude of support person
6365-MTGZX,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,1,71,Attitude of support person
1349-WXNGG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,66,Attitude of support person
6990-YNRIO,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1,79,Attitude of support person
0621-TWIEM,Yes,No,DSL,No,No,No,No,No,No,Yes,1,67,Attitude of support person
2485-ITVKB,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,1,78,Attitude of support person
3669-OYSJI,Yes,No,DSL,No,No,No,No,No,No,Yes,1,76,Attitude of support person
1612-EOHDH,Yes,No,DSL,No,No,No,No,No,No,Yes,1,89,Attitude of support person
6702-OHFWR,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,1,91,Don't know
4510-PYUSH,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,1,75,Attitude of support person
7517-SAWMO,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,1,97,Attitude of support person
4143-HHPMK,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,1,98,Attitude of support person
7054-LGEQW,Yes,No,DSL,No,No,No,No,No,No,Yes,1,69,Attitude of support person
0923-PNFUB,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,1,65,Attitude of support person
3494-JCHRQ,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,1,69,Attitude of support person
6474-FVJLC,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,1,77,Attitude of support person
8840-DQLGN,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,1,81,Attitude of support person
4547-LYTDD,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,1,73,Attitude of support person
6770-XUAGN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,90,Attitude of support person
