CustomerID,Gender,Senior Citizen,Partner,Dependents,Country,State,City,Zip Code,Latitude,Longitude,Tenure Months,Contract
4695-VADHF,Male,No,Yes,No,United States,California,Oakland,94606,37.792489,-122.244314,18,Month-to-month
3863-IUBJR,Male,No,Yes,No,United States,California,Oakland,94607,37.80707,-122.297401,12,One year
4822-RVYBB,Male,Yes,No,No,United States,California,Berkeley,94704,37.871416,-122.246597,8,Month-to-month
8436-BJUMM,Male,No,Yes,No,United States,California,Albany,94706,37.890274,-122.295192,26,Month-to-month
4184-TJFAN,Female,Yes,Yes,No,United States,California,Berkeley,94707,37.897753,-122.279391,3,Month-to-month
4145-UQXUQ,Female,Yes,No,No,United States,California,Berkeley,94710,37.872902,-122.303708,8,Month-to-month
9948-YPTDG,Male,No,Yes,No,United States,California,San Rafael,94903,38.018065,-122.546024,38,Month-to-month
1236-WFCDV,Male,Yes,No,No,United States,California,Greenbrae,94904,37.946617,-122.563571,14,Month-to-month
4883-QICIH,Male,No,Yes,No,United States,California,Bodega Bay,94923,38.377165,-123.037957,32,Month-to-month
8329-IBCTI,Female,No,No,No,United States,California,Cotati,94931,38.326215,-122.718742,1,Month-to-month
1271-SJBGZ,Male,Yes,No,No,United States,California,Forest Knolls,94933,38.010092,-122.689442,12,Month-to-month
5669-SRAIP,Female,No,No,No,United States,California,Larkspur,94939,37.937082,-122.532369,5,Month-to-month
5981-ITEMU,Male,No,Yes,No,United States,California,Marshall,94940,38.129308,-122.834815,40,Month-to-month
6941-PMGEP,Female,No,No,No,United States,California,Novato,94945,38.135897,-122.563683,5,Month-to-month
1624-WOIWJ,Female,No,No,No,United States,California,Nicasio,94946,38.065359,-122.665566,10,Month-to-month
2074-GKOWZ,Male,No,Yes,No,United States,California,Novato,94947,38.112166,-122.634384,2,Month-to-month
0376-YMCJC,Male,No,No,No,United States,California,Novato,94949,38.067204,-122.524004,23,Month-to-month
0634-SZPQA,Female,No,No,No,United States,California,San Anselmo,94960,37.99272,-122.575026,23,Month-to-month
5536-RTPWK,Male,No,Yes,No,United States,California,Sausalito,94965,37.848641,-122.515692,49,Month-to-month
6166-ILMNY,Female,No,No,No,United States,California,Tomales,94971,38.240769,-122.901041,2,Month-to-month
3097-NNSPB,Female,No,No,No,United States,California,Valley Ford,94972,38.339996,-122.935056,2,Month-to-month
0655-RBDUG,Male,No,No,No,United States,California,Alviso,95002,37.449537,-121.994813,7,Month-to-month
4361-BKAXE,Female,No,No,No,United States,California,Boulder Creek,95006,37.171727,-122.142961,41,Month-to-month
9878-TNQGW,Male,No,No,No,United States,California,Davenport,95017,37.114335,-122.237162,2,Month-to-month
4441-NIHPT,Female,Yes,No,No,United States,California,Freedom,95019,36.936228,-121.785559,13,Month-to-month
8999-BOHSE,Female,Yes,No,No,United States,California,Gilroy,95020,37.03889,-121.528955,11,Month-to-month
7029-RPUAV,Male,Yes,Yes,No,United States,California,Los Gatos,95030,37.222842,-121.988727,17,Month-to-month
4607-CHPCA,Male,No,Yes,No,United States,California,San Martin,95046,37.084697,-121.606417,25,One year
8824-RWFXJ,Male,No,Yes,No,United States,California,Santa Cruz,95062,36.974575,-121.991149,3,Month-to-month
9763-PDTKK,Female,No,No,No,United States,California,San Jose,95112,37.343827,-121.883119,4,Month-to-month
7627-JKIAZ,Female,No,Yes,No,United States,California,San Jose,95116,37.350284,-121.852855,37,Month-to-month
4081-DYXAV,Female,No,No,No,United States,California,San Jose,95125,37.294926,-121.894763,19,One year
8111-SLLHI,Male,Yes,Yes,No,United States,California,San Jose,95128,37.316146,-121.936285,39,Month-to-month
0927-LCSMG,Male,No,No,No,United States,California,San Jose,95129,37.305622,-122.000887,7,Month-to-month
8257-RZAHR,Female,No,Yes,No,United States,California,San Jose,95134,37.42765,-121.945416,14,Month-to-month
5293-WXJAK,Female,Yes,Yes,No,United States,California,San Jose,95135,37.28682,-121.723877,11,Month-to-month
0841-NULXI,Male,No,No,No,United States,California,Stockton,95209,38.044523,-121.348048,1,Month-to-month
7851-WZEKY,Female,No,No,No,United States,California,Stockton,95219,38.029729,-121.387999,2,Month-to-month
8844-TONUD,Male,No,Yes,No,United States,California,Acampo,95220,38.200231,-121.235034,13,Month-to-month
4086-YQSNZ,Female,Yes,Yes,No,United States,California,Glencoe,95232,38.358464,-120.579304,3,Month-to-month
5868-CZJDR,Male,No,No,No,United States,California,Linden,95236,38.047746,-121.030499,1,Month-to-month
0135-NMXAP,Female,No,No,No,United States,California,Lodi,95240,38.123544,-121.159078,12,Month-to-month
6270-OMFIW,Male,No,Yes,No,United States,California,Valley Springs,95252,38.156971,-120.849231,60,One year
0107-WESLM,Male,No,No,No,United States,California,West Point,95255,38.41935,-120.469545,1,Month-to-month
3992-YWPKO,Female,No,No,No,United States,California,Atwater,95301,37.321233,-120.656354,6,Month-to-month
0125-LZQXK,Male,No,No,No,United States,California,Big Oak Flat,95305,37.818589,-120.256995,15,Month-to-month
8399-YNDCH,Male,Yes,No,No,United States,California,Columbia,95310,38.085839,-120.37855,21,Month-to-month
5673-FSSMF,Female,No,No,No,United States,California,Delhi,95315,37.422961,-120.765493,1,Month-to-month
1579-KLYDT,Male,No,No,No,United States,California,Hickman,95323,37.605926,-120.69955,7,Month-to-month
3927-NLNRY,Male,No,Yes,No,United States,California,Long Barn,95335,38.109125,-120.078597,53,One year
6358-LYNGM,Male,No,No,No,United States,California,Mariposa,95338,37.526791,-119.99437,1,Month-to-month
5494-HECPR,Female,No,No,No,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,1,Month-to-month
9824-BEMCV,Male,No,Yes,No,United States,California,Modesto,95350,37.671806,-121.007575,17,Month-to-month
1373-ORVIZ,Female,No,Yes,No,United States,California,Modesto,95351,37.621458,-121.012295,11,Month-to-month
9866-QEVEE,Male,No,No,No,United States,California,Modesto,95356,37.716186,-121.025836,19,Month-to-month
9897-KXHCM,Female,No,Yes,No,United States,California,Modesto,95357,37.670526,-120.877572,3,Month-to-month
7979-CORPM,Male,No,No,No,United States,California,Oakdale,95361,37.785033,-120.776141,24,Month-to-month
1618-CFHME,Female,No,No,No,United States,California,Riverbank,95367,37.734971,-120.954271,2,Month-to-month
3165-HDOEW,Male,No,Yes,No,United States,California,Salida,95368,37.713152,-121.08739,1,Month-to-month
6581-NQCBA,Female,No,Yes,No,United States,California,Snelling,95369,37.521708,-120.426843,16,Month-to-month
1689-MRZQR,Male,No,Yes,No,United States,California,Turlock,95382,37.529656,-120.854357,34,Month-to-month
5835-BEQEU,Male,No,No,No,United States,California,Westley,95387,37.546007,-121.28257,3,Month-to-month
5565-FILXA,Female,Yes,No,No,United States,California,Yosemite National Park,95389,37.704267,-119.607001,16,Month-to-month
5552-ZNFSJ,Male,No,No,No,United States,California,Santa Rosa,95407,38.394091,-122.739814,1,Month-to-month
2223-KAGMX,Female,No,No,No,United States,California,Santa Rosa,95409,38.468893,-122.580539,15,Month-to-month
7321-PKUYW,Female,No,No,No,United States,California,Branscomb,95417,39.710591,-123.682799,11,Month-to-month
2833-SLKDQ,Male,No,No,No,United States,California,Caspar,95420,39.361283,-123.784599,1,Month-to-month
7595-EUIVN,Female,No,No,No,United States,California,Clearlake,95422,38.965804,-122.631779,1,Month-to-month
2026-TGDHM,Female,No,No,No,United States,California,Cloverdale,95425,38.801936,-122.938935,7,Month-to-month
4030-VPZBD,Female,No,No,No,United States,California,Comptche,95427,39.239818,-123.565432,2,Month-to-month
4187-CINZD,Female,Yes,No,No,United States,California,Eldridge,95431,38.348884,-122.51699,46,One year
6818-WOBHJ,Female,Yes,Yes,No,United States,California,Fulton,95439,38.493888,-122.777141,68,Month-to-month
2408-TZMJL,Male,No,Yes,No,United States,California,Gualala,95445,38.848082,-123.50608,59,One year
9134-CEQMF,Male,Yes,Yes,No,United States,California,Nice,95464,39.12334,-122.838198,7,Month-to-month
7993-PYKOF,Male,No,Yes,No,United States,California,Rio Nido,95471,38.522328,-122.97932,8,Month-to-month
5027-XWQHA,Male,No,No,No,United States,California,Ukiah,95482,39.134075,-123.23422,6,Month-to-month
4566-QVRRW,Female,No,Yes,No,United States,California,Witter Springs,95493,39.222323,-122.985488,11,Month-to-month
8519-IMDHU,Male,Yes,Yes,No,United States,California,Alderpoint,95511,40.166028,-123.584144,15,Month-to-month
0201-OAMXR,Female,No,No,No,United States,California,Mckinleyville,95519,40.965011,-124.015255,70,One year
3372-KWFBM,Male,Yes,No,No,United States,California,Bayside,95524,40.825486,-124.049485,16,Month-to-month
7831-QGOXH,Female,No,No,No,United States,California,Blue Lake,95525,40.94338,-123.831799,18,Month-to-month
6393-WRYZE,Female,No,Yes,No,United States,California,Bridgeville,95526,40.372532,-123.525626,34,Month-to-month
6599-RCLCJ,Male,No,Yes,No,United States,California,Crescent City,95531,41.701223,-124.003393,47,Month-to-month
9831-BPFRI,Female,No,Yes,No,United States,California,Ferndale,95536,40.4785,-124.301372,39,One year
1725-MIMXW,Male,No,No,No,United States,California,Honeydew,95545,40.342928,-124.063329,1,Month-to-month
0031-PVLZI,Female,No,Yes,No,United States,California,Korbel,95550,40.7666,-123.80458,4,Month-to-month
7206-GZCDC,Female,Yes,No,No,United States,California,Loleta,95551,40.665952,-124.240051,1,Month-to-month
4791-QRGMF,Male,No,Yes,No,United States,California,Miranda,95553,40.210895,-123.86,59,One year
1768-ZAIFU,Female,Yes,No,No,United States,California,Rio Dell,95562,40.485849,-124.163234,1,Month-to-month
4671-LXRDQ,Male,No,No,No,United States,California,Salyer,95563,40.89866,-123.539754,2,Month-to-month
1934-SJVJK,Male,No,No,No,United States,California,Smith River,95567,41.950683,-124.097094,1,Month-to-month
3838-OZURD,Male,No,Yes,No,United States,California,Somes Bar,95568,41.444606,-123.471895,66,Month-to-month
9269-CQOOL,Male,No,No,No,United States,California,Trinidad,95570,41.162295,-124.027381,3,Month-to-month
2845-HSJCY,Female,No,Yes,No,United States,California,Whitethorn,95589,40.053159,-123.995867,14,Month-to-month
1184-PJVDB,Male,No,Yes,No,United States,California,Amador City,95601,38.431407,-120.8421,10,Month-to-month
9415-DPEWS,Female,No,No,No,United States,California,Carmichael,95608,38.626128,-121.328011,18,Month-to-month
7943-RQCHR,Female,No,No,No,United States,California,Davis,95616,38.508735,-121.678813,9,Month-to-month
3793-MMFUH,Female,Yes,No,No,United States,California,Davis,95618,38.544002,-121.685559,13,Month-to-month
3249-ZPQRG,Male,No,No,No,United States,California,Diamond Springs,95619,38.683605,-120.811852,4,Month-to-month
2568-BRGYX,Male,No,No,No,United States,California,Dixon,95620,38.392821,-121.799917,4,Month-to-month
7721-JXEAW,Male,No,Yes,No,United States,California,Elk Grove,95624,38.434138,-121.30587,59,Month-to-month
7249-WBIYX,Male,No,Yes,No,United States,California,Elmira,95625,38.349195,-121.902943,10,Month-to-month
6567-HOOPW,Female,Yes,No,No,United States,California,Folsom,95630,38.672638,-121.147403,1,Month-to-month
3164-AALRN,Male,No,No,No,United States,California,Greenwood,95635,38.921333,-120.897718,5,One year
3334-CTHOL,Female,No,No,No,United States,California,Jackson,95642,38.336216,-120.76901,1,Month-to-month
4704-ERYFC,Female,No,Yes,No,United States,California,Knights Landing,95645,38.875508,-121.765866,22,Month-to-month
8621-MNIHH,Female,Yes,Yes,No,United States,California,Madison,95653,38.674276,-121.961866,34,Month-to-month
0471-LVHGK,Male,No,Yes,No,United States,California,Orangevale,95662,38.689174,-121.218435,41,One year
9518-RWHZL,Female,No,No,No,United States,California,Penryn,95663,38.859093,-121.182872,64,One year
5419-CONWX,Female,Yes,No,No,United States,California,Pleasant Grove,95668,38.833554,-121.498102,4,Month-to-month
6240-EURKS,Female,No,No,No,United States,California,Plymouth,95669,38.489273,-120.891614,18,Month-to-month
6960-HVYXR,Female,No,No,No,United States,California,Rio Linda,95673,38.688764,-121.457596,1,Month-to-month
7024-OHCCK,Female,Yes,No,No,United States,California,Sheridan,95681,38.984756,-121.345074,2,Month-to-month
7861-UVUFT,Female,No,Yes,No,United States,California,Sloughhouse,95683,38.470423,-121.114897,15,Month-to-month
5357-TZHPP,Male,Yes,No,No,United States,California,Wheatland,95692,39.043387,-121.409837,9,Month-to-month
0680-DFNNY,Male,No,Yes,No,United States,California,Winters,95694,38.578604,-122.024579,15,Month-to-month
7767-UXAGJ,Male,No,No,No,United States,California,Colfax,95713,39.084645,-120.894014,1,Month-to-month
1571-SAVHK,Male,No,No,No,United States,California,Meadow Vista,95722,39.003358,-121.022539,12,Month-to-month
9546-CQJSU,Female,No,No,No,United States,California,Soda Springs,95728,39.279068,-120.414275,2,Month-to-month
0506-LVNGN,Female,Yes,No,No,United States,California,Rancho Cordova,95742,38.591134,-121.161585,5,Month-to-month
2951-QOQTK,Male,No,No,No,United States,California,Sacramento,95815,38.608405,-121.449942,4,Month-to-month
3473-XIIIT,Female,No,Yes,No,United States,California,Sacramento,95824,38.517295,-121.439819,16,Month-to-month
7893-IXHRQ,Male,No,No,No,United States,California,Sacramento,95826,38.542532,-121.378826,1,Month-to-month
2952-QAYZF,Male,No,No,No,United States,California,Sacramento,95828,38.486938,-121.395805,5,Month-to-month
4763-PGDPO,Female,No,No,No,United States,California,Sacramento,95831,38.494832,-121.529447,4,Month-to-month
5394-SVGJV,Male,No,No,No,United States,California,Sacramento,95838,38.646096,-121.442433,37,Month-to-month
9283-LZQOH,Male,No,Yes,No,United States,California,Antelope,95843,38.715498,-121.363411,13,Month-to-month
7079-QRCBC,Female,No,No,No,United States,California,Sacramento,95864,38.585826,-121.376263,24,Month-to-month
5469-CTCWN,Male,No,Yes,No,United States,California,Arbuckle,95912,38.982373,-122.047751,61,One year
9851-QXEEQ,Male,No,No,No,United States,California,Bangor,95914,39.396585,-121.38029,41,Month-to-month
9809-IMGCQ,Male,Yes,No,No,United States,California,Canyon Dam,95923,40.171312,-121.120605,22,Month-to-month
5208-HFSBT,Female,No,No,No,United States,California,Challenge,95925,39.461768,-121.195825,2,Month-to-month
3254-YRILK,Male,Yes,No,No,United States,California,Dobbins,95935,39.381174,-121.21191,19,Month-to-month
2667-WYLWJ,Female,No,Yes,No,United States,California,Dunnigan,95937,38.931425,-121.946081,8,One year
0529-ONKER,Male,Yes,No,No,United States,California,Forest Ranch,95942,40.077028,-121.494168,15,Month-to-month
5240-IJOQT,Male,Yes,No,No,United States,California,Grass Valley,95949,39.099204,-121.137962,1,Month-to-month
1092-GANHU,Male,No,No,No,United States,California,Magalia,95954,39.933852,-121.584371,17,Month-to-month
0661-XEYAN,Female,Yes,No,No,United States,California,Nevada City,95959,39.333737,-120.858667,1,Month-to-month
7881-EVUAD,Female,No,No,No,United States,California,Oroville,95966,39.473896,-121.415927,2,Month-to-month
5766-XQXMQ,Female,No,No,No,United States,California,Princeton,95970,39.424957,-122.039307,29,Month-to-month
3703-VAVCL,Male,No,Yes,No,United States,California,Strawberry Valley,95981,39.58458,-121.093256,2,Month-to-month
8519-QJGJD,Female,No,No,No,United States,California,Twain,95984,40.022184,-121.062384,14,Month-to-month
6326-MTTXK,Male,No,No,No,United States,California,Yuba City,95993,39.075694,-121.70606,8,Month-to-month
0330-IVZHA,Female,No,Yes,No,United States,California,Anderson,96007,40.448632,-122.306657,5,Month-to-month
2886-KEFUM,Female,No,Yes,No,United States,California,Big Bend,96011,41.096569,-121.879082,63,One year
4237-RLAQD,Male,No,No,No,United States,California,Callahan,96014,41.388397,-122.794636,1,Month-to-month
9651-GTSAQ,Female,No,Yes,No,United States,California,Corning,96021,39.913777,-122.289984,53,One year
3186-BAXNB,Female,No,No,No,United States,California,Cottonwood,96022,40.336392,-122.448533,1,Month-to-month
0637-YLETY,Female,No,No,No,United States,California,Douglas City,96024,40.586588,-122.903677,16,Month-to-month
1157-BQCUW,Male,No,No,No,United States,California,Fall River Mills,96028,41.017282,-121.468945,1,Month-to-month
2660-EMUBI,Male,Yes,No,No,United States,California,Fort Jones,96032,41.5837,-122.935922,10,Month-to-month
7675-OZCZG,Female,Yes,No,No,United States,California,Hayfork,96041,40.547857,-123.187265,3,Month-to-month
2003-CKLOR,Male,No,No,No,United States,California,Igo,96047,40.524535,-122.647172,66,Month-to-month
9254-RBFON,Female,No,Yes,No,United States,California,Klamath River,96050,41.816595,-122.948287,17,One year
1205-WNWPJ,Female,No,No,No,United States,California,Lakehead,96051,40.883853,-122.418258,7,Month-to-month
9391-EOYLI,Male,Yes,Yes,No,United States,California,Lewiston,96052,40.704293,-122.803899,12,Month-to-month
8387-MOJJT,Female,No,Yes,No,United States,California,Nubieber,96068,41.082472,-121.195215,42,Month-to-month
2761-OCIAX,Male,Yes,No,No,United States,California,Palo Cedro,96073,40.582399,-122.195512,2,Month-to-month
3068-OMWZA,Male,Yes,No,No,United States,California,Round Mountain,96084,40.923558,-122.059933,1,Month-to-month
6032-KRXXO,Male,No,No,No,United States,California,Seiad Valley,96086,41.924174,-123.260788,30,Month-to-month
7459-RRWQZ,Female,No,No,No,United States,California,Shasta,96087,40.617614,-122.512861,15,Month-to-month
